Dish,confidence
pickled vegetables,0.803389429
higher quality,0.803214023
round table,0.802906645
bobo brazil roll,0.802481866
absolutely delicious,0.802247546
rainbow roll,0.802124723
lobster taco,0.801575714
min wait,0.800973723
food portion,0.800680205
popcorn chicken,0.80014039
sea food,0.799755225
water boiled fish,0.79913926
pan asian,0.79913926
avocado roll,0.798967018
great chinese food,0.798533605
oriental buffet,0.79800548
general's chicken,0.797454749
green bell peppers,0.796832419
white or fried rice,0.796573571
pork chop over rice,0.796573571
green tea ice cream,0.796555226
vanilla ice cream,0.79650007
large parties,0.796310381
chinese donut,0.796286927
cream cheese wontons,0.796059043
red dragon,0.795784367
imitation crab,0.795603727
duck tongue taco,0.795364211
dragon noodle,0.795039088
order fried,0.794930205
noodles great,0.794930205
amazing place,0.794334967
singapore street noodles,0.794327758
main reason,0.794284367
corkage fee,0.7941265
fish tanks,0.793874554
thai food,0.793680716
eating chinese food,0.79350487
snow crab legs,0.793078633
sunday brunch,0.792999043
vietnamese sandwiches,0.792980338
baby corn,0.792620665
lightly breaded,0.79201774
complimentary hot tea,0.791285034
order chinese,0.790680205
pacific seafood buffet,0.790658328
china super buffet,0.790227702
serving dim sum,0.790006028
kung poa chicken,0.78993924
moo shu pork,0.789496403
chop chop wok,0.789103727
pho ga,0.788658328
authentic chinese cuisine,0.788414202
dim sum ladies,0.788352048
chinese broccoli with oyster sauce,0.788176462
steamed bun,0.788133919
noodle palace,0.787945645
salt pepper,0.787884522
quick lunch,0.787344416
egg noodle soup,0.787344416
late night eats,0.786928901
almond cookie,0.786830606
jade red,0.786541778
dan dan,0.785724337
salad dressing,0.785297936
stopped eating,0.785222219
shrimp with snow peas,0.784994475
order beef,0.784930205
flavor chicken,0.784930205
chopstick express,0.78422621
bund shanghai,0.783630606
spring mountain road,0.783383405
chinese food places,0.783305285
super excited,0.783214023
chicken in black bean sauce,0.782907177
food ready,0.782902427
special occasion,0.78285688
free appetizer,0.782690963
nail salon,0.782477282
main food items,0.782423034
usual suspects,0.782126099
foodthis place,0.781748208
including tip,0.781495192
eggs rolls,0.781038513
fort apache,0.780814699
central phoenix,0.780646102
cantonese style,0.78053326
chicken fried rice,0.780327693
scallion pancake,0.780125848
jelly fish,0.779876795
gau gee,0.779867908
world noodle,0.779145645
general tao's chicken,0.778853279
bbq chicken,0.778481883
drunken noodles,0.778230169
ordered general tso's chicken,0.778021233
ox tail,0.778013295
shrimp tempura,0.777745481
fried rice or chow mein,0.777468031
hong kong style noodles,0.777344416
asian buffets,0.776786927
bean sprout,0.77622621
fried noodle,0.77554163
place served,0.774930205
large chinese,0.774930205
great noodles,0.774930205
cultural center,0.774856213
spider roll,0.774830606
hanger steak,0.774825062
hot chicken,0.774334967
vietnamese places,0.77403303
friendly service,0.773886478
medium rare,0.773804858
fountain drink,0.773207093
tea pot,0.773138569
spicy beef,0.773086765
solid stars,0.77294887
walking distance,0.772378054
onion pancake,0.771871774
ice cream machine,0.77152435
lunch place,0.770084967
quality chinese food,0.769615981
chinese food craving,0.769615981
authentic chinese,0.769385122
chopped chicken salad,0.7693159
chicken pad thai,0.769138503
snow ice,0.768967018
real deal,0.768587312
light sauce,0.767603264
chinese fried,0.767227824
awesome chinese,0.767152427
gourmet house of hong kong,0.766642857
quality ingredients,0.766599813
love love love this place,0.766573571
crispy honey chicken,0.766260484
deal breaker,0.765753968
delivery fee,0.7650659
noodles soup,0.764930205
chicken noodles,0.764334967
buffet place,0.764334967
banh xeo,0.764277798
leftovers home,0.763972219
chinese food place,0.763844416
sesame paste,0.763207093
chinese dishes,0.763086765
bad service,0.763086765
chinese food joint,0.763065625
wide rice noodles,0.762973723
prepared food,0.762902427
itthis place,0.76278269
dark brown,0.762718571
north scottsdale,0.762620665
duck skin,0.762586928
mixed reviews,0.762097562
aji panca,0.762058326
nicely decorated,0.761922262
vietnamese coffee,0.761889429
century egg,0.761617515
breast meat,0.76000548
chinese restaurant,0.76
golden dragon,0.759395292
chinese restaurant in las vegas,0.758533605
yellow curry,0.758164467
chicken chow mein,0.758037422
portions are pretty big,0.757639145
crying tiger,0.757349669
sweet sauce,0.757344416
service sucks,0.756826058
fast chinese food,0.756449955
steam table,0.756073571
egg fried rice,0.755657251
dim sum places in vegas,0.75543127
delicious chinese food,0.755242408
boba drinks,0.755101951
order lunch,0.754930205
great shrimp,0.754930205
great hot,0.754930205
flavor profiles,0.754825062
chiu chow,0.754825062
chinese food restaurants,0.75464717
crispy eggplant,0.754156645
amazing chinese food,0.754100108
americanized chinese food,0.75408916
bbq items,0.75403303
based on yelp reviews,0.753868321
greasy chinese food,0.753065625
xiao long,0.753013942
food started,0.752902427
long waits,0.751173957
open til,0.751108692
china wok,0.750847562
north phoenix,0.750434099
hard rock hotel,0.750205419
shrimp in lobster sauce,0.75
fast food,0.75
asian fare,0.749886259
salt and pepper pork,0.749881306
chinese food fan,0.748581498
asian food,0.748533605
lunch buffet,0.748037422
great bao,0.747344416
yummy chinese,0.747152427
rou jia mo,0.747125356
crunchy noodles,0.746571295
place highly,0.746557189
late night food,0.746557189
ranch market,0.746050798
young lady,0.74589618
shanghai style,0.745399723
asian market,0.745297936
chef's special,0.74496439
order spicy,0.744930205
pig feet,0.744830606
chinese foodi,0.74478269
authentic cantonese,0.74444887
taking orders,0.744415265
wine list,0.744358798
delicious chicken,0.744334967
spicy basil,0.744156645
korean restaurants,0.744156645
tasty chinese food,0.744100108
asian joint,0.74403303
spicy tuna roll,0.743937195
chicken lettuce wraps,0.743592977
freshly prepared,0.743409369
sizzling beef,0.74309699
crispy chicken,0.74298771
mixed veggies,0.742973723
return visit,0.742967456
hot sake,0.742967456
food quickly,0.742902427
food orders,0.742902427
style chinese food,0.742403788
east ocean,0.74201774
wasabi mashed potatoes,0.741789602
vermicelli noodle,0.741301776
beef rolls,0.7412331
braised pork belly,0.741015471
food arrived quickly,0.740942258
cigarette smoke,0.740898334
white onions,0.740468741
long island,0.74000548
shrimp with lobster sauce,0.74
salt pepper calamari,0.739876795
chicken dishes,0.739696829
mongolian style bbq,0.739408881
mile radius,0.739397733
mochi ice cream,0.739234625
sticky rice in lotus leaf,0.739103727
pig ear,0.738926099
beef noodle,0.738762122
family member,0.73875548
restaurants in las vegas,0.738533605
shrimp fried rice,0.738037422
char siu bao,0.737954955
chicken green,0.737152427
ox tail soup,0.736928901
fast service,0.736848233
asian bbq,0.736641725
garlic shrimp,0.736136869
mediocre chinese food,0.735597738
free refills,0.735494134
rice wrapped in lotus,0.735366024
mall food court,0.735364211
chicken lettuce wrap,0.735334558
lunch portion,0.735271098
red sauce,0.735082948
paper wrapped chicken,0.735005483
soft noodles,0.73500529
spicy chinese,0.734930205
eat rice,0.734930205
sam woos,0.734825062
absolutely loved,0.734675114
live music,0.734641509
fairly decent,0.734296293
pork belly bao,0.734294337
pretty bad,0.733582948
sea bass skewers,0.73307417
standard chinese fare,0.732528658
hot soup,0.732440647
local chinese joint,0.732223723
eggplant with garlic sauce,0.732164195
lettuce cups,0.732045912
pho kim,0.731764438
dandan noodles,0.731714881
bonus points,0.731528455
late night snack,0.731015471
las vegas roll,0.730271562
mekong palace,0.730234207
flavorful food,0.730084967
roast pork belly,0.72993924
salt and pepper shrimp,0.729881306
cage free chicken,0.72910554
lounge area,0.728967018
order chinese food,0.728852148
clams in black bean,0.728216724
dim sum in vegas,0.727399236
chicken skewers,0.72701993
based sauce,0.726849772
gotta love,0.726826058
fair price,0.726826058
extremely disappointed,0.726687123
bbq pork buns,0.726555226
pay attention,0.726253322
horrible service,0.726136869
dim sumi,0.7257866
peking duck bao,0.725760484
american style chinese food,0.725384382
waitress brought,0.725222219
maine lobster,0.724938714
style place,0.724930205
fried spicy,0.724930205
bun rieu,0.724825062
tangy sauce,0.724363371
order fresh,0.724334967
noodles rice,0.724334967
banh beo,0.724277798
big party,0.72403303
great recommendations,0.723928994
wedding reception,0.723857604
cheap eats,0.723732419
comfort food,0.723592977
fish maw,0.72339618
chicken curry with roti,0.723297797
food spot,0.722902427
golden phoenix,0.722718571
red house,0.722490782
eat chinese food,0.722375401
pipping hot,0.722032188
phad thai,0.721617515
hot wings,0.721105679
duck curry,0.721105679
cashew shrimp,0.721038513
bright green,0.720751501
food cooked,0.720680205
food amazing,0.720680205
tempura roll,0.720595246
beef with snow peas,0.720263314
red chili peppers,0.720233938
snow crab,0.720002176
pork fried rice,0.72
yu xiang,0.719919403
pho place,0.719696829
salt and pepper chicken wings,0.719642857
miso marinated chilean,0.719642857
vegetable fried rice,0.71900022
shui mai,0.718926099
love chinese food,0.718875401
super fresh,0.718844416
soup noodle,0.718794132
eggplant in garlic sauce,0.718533605
dim sum in las,0.717639145
salt and pepper pork chop,0.717637332
combination fried rice,0.717533825
chili mint chicken,0.717124426
har gau,0.717034207
wontons in chili oil,0.716928901
black beans and jerk fried rice,0.716216428
egg whites,0.715342664
staff is super friendly,0.715235294
order shrimp,0.714930205
order hot,0.714930205
styrofoam cups,0.714830606
sweet n sour pork,0.714573571
sum service,0.714334967
great spicy,0.714334967
favorite chicken,0.714334967
incredibly friendly,0.714296293
bo luc,0.714277798
peking pork,0.714242081
pan fried noodle,0.71408916
minute drive,0.713566345
vietnamese iced coffee,0.713230606
beef stew noodle,0.713203058
yellowtail seviche,0.713024545
night menu,0.712902427
gave great,0.712902427
couple weeks,0.712738981
yelp app,0.712585043
pretty spicy,0.712440647
hu tieu,0.712058326
king wah,0.711630606
order dim sum,0.710680205
macadamia nut,0.709919403
flat screen,0.709773158
white chicken,0.709762076
chinese food fix,0.709733121
dinner menu,0.709696829
hong kong style,0.709496403
americanized chinese,0.709317925
vegas chinese,0.708938142
place worth,0.708938142
summer rolls,0.70875548
big group,0.708706655
nice change of pace,0.708039966
fried pork chops,0.707636869
cooked chinese,0.707491673
order sushi,0.707152427
asian restaurant,0.706848233
vegetable dish,0.706571295
sushi chef,0.706571295
boba milk tea,0.706278658
steamed white rice,0.706260484
seafood dishes,0.706136869
finished eating,0.705882662
cab ride,0.705729779
black pepper beef,0.705071295
ordered soup,0.704930205
delicious beef,0.704930205
coconut chicken,0.704905243
chandler location,0.704832419
pleasant experience,0.704675114
extremely friendly,0.70444887
minced beef,0.704223723
waited minutes,0.704195382
delivery area,0.70403303
served cold,0.703928994
couple of weeks ago,0.703928901
paper towels,0.703630606
el topo roll,0.703332271
pineapple bun,0.703207093
great place,0.703086765
tasty pork,0.702902427
delivery restaurant,0.702902427
college student,0.702529779
seafood tofu soup,0.70193924
chicken dish,0.701780163
asian population,0.701714881
chili relleno,0.701617515
typical chinese fare,0.70142642
young man,0.70134319
thai menu,0.701248884
wing lei,0.70122168
kampong ah lee,0.70122168
egg foo,0.701039671
food buffet,0.700680205
special rolls,0.700517988
chicken great,0.700084967
barbacoa de res,0.699452736
mexican cuisine,0.699079554
crab balls,0.69881629
house fried rice,0.698037422
chinese food in las vegas,0.697637332
hot chili oil,0.697326058
chinese veggies,0.697152427
great deal,0.696848233
strawberry chicken,0.696756772
tiger shrimp,0.696620221
chow mein noodles,0.696136869
ho fun,0.695471524
black beans and jerk fried,0.695364211
fried sweet,0.694930205
fried rice dishes,0.694930205
extra mile,0.694463088
rice taste,0.694334967
large chicken,0.694334967
cha siu,0.694251035
chicken corn chowder,0.694192258
dim sum in phoenix,0.694100108
asian foods,0.69403303
general tsos,0.693737912
al pastor,0.69372168
happy family,0.693485925
size portions,0.693425114
low quality,0.693204383
sauce spicy,0.692902427
korean bbq,0.69285688
pretty damn,0.69268605
pretty big,0.692375401
chinese food restaurant,0.692375401
food fan,0.692307189
tom kha soup,0.692296293
chinese donuts,0.691773723
lemon pepper chicken,0.691013314
prawn crackers,0.690950832
food orange chicken,0.690680205
miso ramen,0.690279639
food review,0.690084967
food decent,0.690084967
noodle salad,0.689676324
hand pulled noodles,0.68913926
spicy chinese food,0.688852148
sam woo bbq,0.688253322
hand roll,0.68766777
honey glazed,0.687524168
customer service skills,0.687187749
dim sum place in vegas,0.686571758
bit slow,0.68648041
vegetarian vegan,0.686457093
salty fish,0.686327808
pei wei spicy chicken,0.686260484
green envy,0.685208501
wrapped in lotus leaf,0.685195296
ny style chinese food,0.684994568
bean sauce,0.68441924
great big,0.684334967
roast duck noodle soup,0.684192258
chow mien noodles,0.684156645
chicken lo mein,0.68408916
recent trip to vegas,0.683928901
previous review,0.683687169
las vegas blvd,0.683526476
free cookie,0.683075714
lobster tail,0.683069562
overpriced chinese food,0.683065625
real crab,0.682960883
shrimp noodle,0.682440647
white guy,0.682398715
beef noodles,0.682375401
food cost,0.682307189
fish cakes,0.682001501
chicken wraps,0.681845409
free wifi,0.681617515
